channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,label
0.72236103239005,1.1305972616430882,-1.4631553218224918,0.1609057761485073,-1.1216090114695259,0.16700710502677252,-0.8622716907580797,0.14936001402864782,0.0
-0.4285730107444382,-0.024568332820646393,0.4774850731526405,-0.051586056494674716,0.32109072992159876,0.030574825269883445,-0.08247648466986579,-0.17918029518046644,0.0
0.41039641624090933,-0.6785269647996588,-0.7519472597212624,-0.11577713866643598,-3.396075408074142,-0.9640918998548568,-0.6193032707915049,1.2040994044364364,0.0
-0.07049174033963489,0.7765814917103993,-1.577055891489156,-0.2270461062385556,0.7237199877541307,0.4561815236533076,-0.07271797733325115,-0.11885728063127628,0.0
0.6645417551958138,-1.2474128270236382,0.6253380406241809,0.1773405855668937,-1.0638074678511316,0.8057292719799286,-0.7189361664890946,-0.4760495337041545,0.0
0.07328845394724506,-1.3389223433477664,-0.8679103607487461,-0.5733310046547633,-0.5972809973949057,0.7239728280096693,-0.4061888942013224,1.5131339324937414,0.0
1.422744878371008,0.7782431487948073,-1.5052991593049638,0.30342354963716267,0.5157962423528507,1.477127265142792,1.040159697190458,0.4451328020033852,0.0
-1.0050519806971268,-0.58030781376866,-0.6190924707133426,-0.4203504738873975,1.268237249199249,0.7975031568399393,1.2219064035260188,-0.21115470622266813,0.0
-0.42206855015225403,-0.28375600882676777,0.44234926449441625,0.9600716534417537,-0.18962918226343908,0.38694688775118224,-0.9366183090840571,0.09253006131745102,0.0
1.655149720316486,-0.8602045649348735,1.0231368829380854,1.0894283850982571,0.1590845551862616,-0.4378204105362622,-0.08480512366120976,1.3249305850339261,0.0
-0.3498283796282939,-2.9345037674712193,-0.6102117978585904,-1.7226288578438116,0.9955709179281729,-0.3625807202371046,0.3982639631757705,-0.5881804714565487,0.0
-0.7998892753448946,-1.0018677465465182,-0.6137840393353661,0.10801359872492722,0.0019710672440126876,0.11930131346606604,-0.06957506961717128,-1.3042735467650484,0.0
-0.352009431200438,-0.24656552823290662,-0.6273713201960187,1.509409864032483,-1.2589305391823424,0.18633874147581636,0.9136862531259128,-1.3710123839575934,0.0
-1.0037241441811737,-1.3312546908833651,-0.30452698549044105,-0.9161581599861347,0.30232502411812034,-1.0684502303246977,-0.45911884913091494,-0.4657899353658904,0.0
1.684298994197459,1.5817068181570402,-0.8621091446617276,-0.35566115011804905,-0.14107027632716324,0.6023680918811918,0.25629200031658134,-0.4700225750335311,0.0
0.08794396942236944,-0.4377662576640987,-1.0048262161303858,0.16438409163180426,0.22732318930230927,-1.3806057319785017,0.14940399578385818,0.31602567378097973,0.0
0.4493064320138084,0.8400314455431712,0.9393142914530268,-0.22735125921491475,0.3512228450373093,-1.677067815292998,-0.8936800863088143,0.6285120931513767,0.0
-0.8732147170354531,-0.45098520836818307,0.019819182857383412,0.4229840076343559,-0.1212342550911962,0.24310050856417637,1.034394442781786,0.8127050148656239,0.0
1.1693128767956544,0.656565541958113,-1.6958031698841884,-1.1185204482221829,0.08156046488066777,0.3940564221398352,0.435090063514502,0.9565694874697506,0.0
-0.4764953436075529,2.3007145950126624,-1.0899931961596816,1.9622568788095724,0.7500031945524385,-0.6415680857052594,0.5068381984041688,-0.19007520570629577,0.0
0.6246316279417106,0.6212296228178247,-0.11797284752804323,0.8046931553452457,-0.273853383759569,0.15569439098369264,-0.25112235306481206,-1.4621080616728148,0.0
1.2312476625330153,-0.1918735357922348,-0.2687524098971847,-1.5872017405399594,0.12728028616393422,0.34421646782711113,0.005608931692421374,1.5215046259444323,0.0
-1.1091078982588192,1.3137656188224078,0.9780556933850747,0.4992244803387265,1.2713878348748164,0.4607222422866866,1.914434485368415,1.45534386947784,0.0
1.0759101873314012,1.3089734254757566,0.16266673149971844,-0.35574870838529304,0.9572399052572999,0.2910159533219617,-0.9141332407220527,-0.44082213448123436,0.0
0.8979595707325264,0.35883782427909694,-0.5643928395049655,-0.03474420527326144,0.4206092364663001,0.3748870984300759,-1.3362932860858219,-0.44144742424872574,0.0
-1.6463124920960213,-0.3047873025342192,0.09896613591105408,1.864562992757241,-0.7873935249521444,-1.303923543781585,-1.1834184701740877,0.8009829823651652,0.0
0.07069647167530783,1.5156172419479834,0.8068401287894793,1.9681390910658063,-0.9061797360824354,0.5510208314816819,0.74580941802757,1.412217176901999,0.0
0.4488932365779867,-1.4305278314583074,-1.4729972814109322,0.06505018511483995,0.15044482052394192,0.18420553031701686,-0.31136271748704897,0.07300131598585353,0.0
-0.9421959637077123,-0.7378333351791303,0.20528285185998246,0.383252656744446,-1.7998216271096248,0.6120942989197428,-0.12800721172286758,1.0628516108558388,0.0
0.016031527713746902,1.3662929306260936,1.2721917302775263,0.35588583493563064,-0.6085982385569823,1.8543285987520228,-0.4680517289176504,0.19489900727549542,0.0
1.0924603365135184,-0.26439734716019375,-0.6778024286988837,1.1786387719128142,-1.1520813615464143,-0.7513916837420977,-0.675666638432431,0.08974407968820708,0.0
1.1716672002222093,-1.4514463964442024,0.15458543076346043,0.5644767521165909,0.6379401878389463,0.5462803699487556,1.1428918853776602,-0.159020187386237,0.0
-0.7622376450398749,-1.887597725495825,1.3386012941321581,1.5178612865497534,1.6740770489693477,1.2627900202767017,-0.7355755204892144,-1.6065046656052377,0.0
-0.00780544389847836,1.029684447959653,0.7990355867291782,0.6936378388054283,2.2700581929490964,-0.4278016191924527,-0.2488820747298917,-0.5617180768797708,0.0
-0.7309233960343112,0.4012407866488042,1.2479276307150222,1.3476184831602671,0.7173745238806049,0.4276732019667289,0.5932986372843719,1.2053230714729852,0.0
-0.0839801510003843,-0.5136434209629688,0.27357108169675154,-0.5264073087739488,1.0191331870825127,-0.863099186589082,1.5171430615575174,-0.7301945712911886,0.0
0.9235341783733659,-1.562898528092328,0.2958878343832583,0.17365303420714936,-1.0666301726310063,1.606252370544466,-0.849250101682456,1.1150174558752393,0.0
0.22268036757213147,0.8213557499136127,-0.7341754145462647,-1.0693820958709856,-1.2627540261362789,-0.9528981675659928,0.2388552886129454,0.1972929351154877,0.0
-0.43243896064787524,-0.1644381389637636,0.535599569025904,-0.4084355269154213,-0.4221022822458035,1.711036646346597,0.9493466676379283,-2.088713784781971,0.0
0.6353442058643414,0.2692382886491999,-0.9903734324114245,-0.2136633407702559,0.8854266717558936,0.013228699638869171,0.24545325429285184,0.6526755892825533,0.0
0.5465949553893168,0.08355848470801262,-1.4333043511446615,-1.2248179015577851,-0.6911726744504924,0.943486705518665,-0.5339420505846629,1.2915071397736093,0.0
0.07686865420453436,-0.29452735419141823,2.0827638382618328,-0.1592978407806356,0.7672575429194018,-0.885160952225412,0.933838429396764,-2.264604952974687,0.0
-0.5390012066000636,-2.5509573274510724,0.43855455839054214,1.1497695068535991,0.614719700969962,-1.865577172282542,-0.24961212399683116,-0.356511300914062,0.0
1.0949924920939003,0.5898463722295778,-0.11847129230243926,-1.4372823759018372,-1.9532469721852128,0.8492439001499387,-0.3930091769321213,0.05797066821534727,0.0
-0.005009422100174149,-0.23681146209455697,1.174880678299253,-1.18212760221942,-0.6702161976431728,-1.2910099516992863,0.719850626256599,0.6481188616776881,0.0
-0.22301262774599978,-1.888026056912597,0.7186521372513052,1.8652451140665103,0.665089287588424,-0.4811597778287002,0.8346435734822402,0.7916096601612937,0.0
0.8453065979759817,1.7166751749968983,-1.4760472541606362,1.2062619684914766,-0.36658229644361184,1.0797866457758334,1.5636158154861395,0.30527317181274866,0.0
0.002458008629024106,-0.091985817616687,-0.5121814389451296,0.4317268641384777,0.8854378435400766,0.5427460622482115,-0.9513930443128766,0.5199337090992847,0.0
1.1916092225893733,-0.3065294020837261,1.9065310762845205,-0.7971662400696853,2.408225785749162,0.269079928941393,-0.28807065132627824,-0.1694088352307694,0.0
-0.6002732664118946,-0.2149606260162986,0.5663612765084752,-0.5871953401450218,0.4068910283056797,-1.238326520121203,-1.1525707804258636,0.02507597137648771,0.0
0.8675279421406413,-1.093384281203223,-0.2284389502367963,-2.0705639313829223,0.22221907774213795,0.90094509907525,0.2663318560716226,0.309366010986791,0.0
2.007923498745236,0.7900130982006921,-0.7730008351814498,0.03272342144359501,-1.2226252206840749,0.6279250852068894,0.5021302295709457,-0.8438934886287814,0.0
-2.2706492180086,-1.1820754446388668,0.26169481839690745,0.2174074367975747,-0.1305258757454791,-0.7927995546090282,-2.0724638618464737,-0.23736665544997482,0.0
-0.10645211659472184,0.41496496108773334,-0.023797425851396724,1.3190749493365088,0.6989111568558688,0.8147673564251331,0.8246271002424391,2.746853369770992,0.0
-1.208966218391561,0.6968397738104677,-0.8052362973108415,1.1269579943887935,1.158863345174794,1.5574497201677002,1.0902990580898237,-0.019691875543558376,0.0
0.10285005492357843,1.155898240460394,0.11518725359503956,1.1968334916809713,0.8635128607420587,-0.8558206412280358,0.12933130906885237,0.7266434540504956,0.0
0.34691053296921,-1.0834768917696225,1.9088296292552636,-1.1157197080040673,-0.5525558719553186,0.7428674357552051,0.5028142209782182,-0.15489376582490472,0.0
1.4504566982629403,0.6266929141097348,-1.0411105165143069,-0.28896258370115224,-1.0777920384357678,-0.062492174881273024,-1.6456758759288852,1.7319343633221314,0.0
